ksp_type,ksp_rtol,it,energy,dE,grad_norm,alpha,ksp_its,ls_evals
gmres,1e-05,14,197.82814267552084,0.043890912759707135,235.73933953533066,1.3281738267150835,478,17
gmres,1e-05,15,197.80866805547114,0.01947462004969225,194.00942988597185,0.4500339476095524,569,17
gmres,1e-05,16,197.77963714302192,0.029030912449229618,180.92355971171477,1.6655283981188447,438,17
gmres,1e-05,17,197.76994347759754,0.009693665424379105,144.7304002869811,0.47559161699224795,748,17
gmres,1e-05,18,197.757328037131,0.012615440466532846,117.06854423986772,1.5535986860887463,562,17
gmres,1e-05,19,197.7527774013471,0.0045506357839144584,91.19810861643758,0.7334728444274888,495,17
gmres,1e-05,20,197.74941618925473,0.003361212092357846,63.40706820634508,1.4756907774342372,647,17
gmres,1e-05,21,197.74861670573992,0.0007994835148110724,36.64229119040958,0.8622286835713993,1708,17
gmres,1e-05,22,197.7484346975798,0.00018200816012381438,17.515127608685727,1.227941260178262,1913,17
gmres,1e-05,23,197.74842724640538,7.4511744116989576e-06,2.392715748571874,1.1799567920406628,10000,17
gmres,1e-06,1,235.90067956851763,7.7574006388515215,8548.422147388284,0.1754918604640302,10000,17
gmres,1e-06,2,210.68397668293326,25.21670288558437,7617.271008946613,0.9919520149460201,205,17
gmres,1e-06,3,202.01182935279027,8.672147330142991,4300.757349089311,1.1973177357060047,382,17
gmres,1e-06,4,200.2177955803311,1.7940337724591586,1652.9580861585127,0.5931851271948011,417,17
gmres,1e-06,5,198.9362303505943,1.2815652297368274,1462.3773839056707,1.7095797708008835,409,17
gmres,1e-06,6,198.66846171683716,0.2677686337571288,467.24541804966753,0.03477146755183902,10000,17
gmres,1e-06,7,198.47395728919062,0.1945044276465353,574.7929614410199,0.7722930946168242,10000,17
gmres,1e-06,8,198.28066519606966,0.1932920931209594,419.7105910247795,1.096385085213831,613,17
gmres,1e-06,9,198.1493665679275,0.13129862814216153,464.8846829300655,1.0170770086492216,535,17
gmres,1e-06,10,198.0539448606888,0.09542170723869958,358.6552176486339,0.8078803333063826,729,17
gmres,1e-06,11,197.974228986264,0.07971587442480654,339.1791876422779,1.0801569011829846,856,17
gmres,1e-06,12,197.91434887665903,0.05988010960496126,293.7911067766876,0.9184098774260387,523,17
gmres,1e-06,13,197.8725155482515,0.04183332840753451,251.65312303362202,0.7948851607754139,766,17
gmres,1e-06,14,197.82853977974946,0.04397576850203677,235.74662835908188,1.318576933087571,751,17
gmres,1e-06,15,197.80904116945237,0.019498610297091545,194.8814439698685,0.45203205860310647,720,17
gmres,1e-06,16,197.77992703662977,0.029114132822599004,180.92936161085942,1.6563641801704105,677,17
gmres,1e-06,17,197.77020422741188,0.009722809217890926,145.49069133950755,0.4741914490821605,1076,17
gmres,1e-06,18,197.75743332725796,0.012770900153924458,117.59701535677083,1.558397132902512,690,17
gmres,1e-06,19,197.752858141033,0.004575186224968775,91.72958710349491,0.7277069053831758,1220,17
gmres,1e-06,20,197.74944076980833,0.0034173712246570176,63.793084807081,1.4775236210238996,808,17
gmres,1e-06,21,197.74862373173937,0.0008170380689591639,37.09408367129301,0.8613633322126633,2890,17
gmres,1e-06,22,197.74843460527055,0.00018912646882540685,17.816433782317304,1.2306394551263256,2728,17
gmres,1e-06,23,197.74842845748128,6.1477892643324594e-06,2.477793873094823,1.0694272479210067,10000,17
