experiment_id,tier,case_id,comparison_id,block_repetition,route_order,route_order_policy,timing_reduction,probe_count,optional,nodes,ranks_per_node,total_ranks,repetitions,warmups,partition,time_limit,estimated_node_hours,runner,mesh_name,element_degree,quadrature_rule,route,state_label,state_amplitude,assembly_backend,solver_backend,pmg_strategy,maxit,ksp_rtol,ksp_max_it,stop_tol,grad_stop_tol,convergence_metric,notes
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_elastic_np1_b01,fixed_p1l1_elastic_np1,1,colored_sfd|element_ad|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_elastic_np1_b02,fixed_p1l1_elastic_np1,2,element_ad|constitutive_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_elastic_np1_b03,fixed_p1l1_elastic_np1,3,constitutive_ad|colored_sfd|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_elastic_np8_b01,fixed_p1l1_elastic_np8,1,element_ad|constitutive_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_elastic_np8_b02,fixed_p1l1_elastic_np8,2,constitutive_ad|colored_sfd|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_elastic_np8_b03,fixed_p1l1_elastic_np8,3,colored_sfd|element_ad|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_elastic_np32_b01,fixed_p1l1_elastic_np32,1,element_ad|colored_sfd|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_elastic_np32_b02,fixed_p1l1_elastic_np32,2,colored_sfd|constitutive_ad|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_elastic_np32_b03,fixed_p1l1_elastic_np32,3,constitutive_ad|element_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_mixed_np1_b01,fixed_p1l1_mixed_np1,1,colored_sfd|element_ad|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_mixed_np1_b02,fixed_p1l1_mixed_np1,2,element_ad|constitutive_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_mixed_np1_b03,fixed_p1l1_mixed_np1,3,constitutive_ad|colored_sfd|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_mixed_np8_b01,fixed_p1l1_mixed_np8,1,constitutive_ad|element_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_mixed_np8_b02,fixed_p1l1_mixed_np8,2,element_ad|colored_sfd|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_mixed_np8_b03,fixed_p1l1_mixed_np8,3,colored_sfd|constitutive_ad|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_mixed_np32_b01,fixed_p1l1_mixed_np32,1,colored_sfd|element_ad|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_mixed_np32_b02,fixed_p1l1_mixed_np32,2,element_ad|constitutive_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l1_mixed_np32_b03,fixed_p1l1_mixed_np32,3,constitutive_ad|colored_sfd|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_elastic_np1_b01,fixed_p1l2_elastic_np1,1,element_ad|constitutive_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_elastic_np1_b02,fixed_p1l2_elastic_np1,2,constitutive_ad|colored_sfd|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_elastic_np1_b03,fixed_p1l2_elastic_np1,3,colored_sfd|element_ad|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_elastic_np8_b01,fixed_p1l2_elastic_np8,1,element_ad|constitutive_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_elastic_np8_b02,fixed_p1l2_elastic_np8,2,constitutive_ad|colored_sfd|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_elastic_np8_b03,fixed_p1l2_elastic_np8,3,colored_sfd|element_ad|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_elastic_np32_b01,fixed_p1l2_elastic_np32,1,element_ad|constitutive_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_elastic_np32_b02,fixed_p1l2_elastic_np32,2,constitutive_ad|colored_sfd|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_elastic_np32_b03,fixed_p1l2_elastic_np32,3,colored_sfd|element_ad|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_mixed_np1_b01,fixed_p1l2_mixed_np1,1,colored_sfd|element_ad|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_mixed_np1_b02,fixed_p1l2_mixed_np1,2,element_ad|constitutive_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_mixed_np1_b03,fixed_p1l2_mixed_np1,3,constitutive_ad|colored_sfd|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_mixed_np8_b01,fixed_p1l2_mixed_np8,1,colored_sfd|element_ad|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_mixed_np8_b02,fixed_p1l2_mixed_np8,2,element_ad|constitutive_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_mixed_np8_b03,fixed_p1l2_mixed_np8,3,constitutive_ad|colored_sfd|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_mixed_np32_b01,fixed_p1l2_mixed_np32,1,colored_sfd|constitutive_ad|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_mixed_np32_b02,fixed_p1l2_mixed_np32,2,constitutive_ad|element_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p1l2_mixed_np32_b03,fixed_p1l2_mixed_np32,3,element_ad|colored_sfd|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1_2,1,tetra_1point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p2l1_elastic_np1_b01,fixed_p2l1_elastic_np1,1,colored_sfd|constitutive_ad|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,2,tetra_11point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p2l1_elastic_np1_b02,fixed_p2l1_elastic_np1,2,constitutive_ad|element_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,2,tetra_11point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p2l1_elastic_np1_b03,fixed_p2l1_elastic_np1,3,element_ad|colored_sfd|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,2,tetra_11point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p2l1_elastic_np8_b01,fixed_p2l1_elastic_np8,1,colored_sfd|element_ad|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,2,tetra_11point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p2l1_elastic_np8_b02,fixed_p2l1_elastic_np8,2,element_ad|constitutive_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,2,tetra_11point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p2l1_elastic_np8_b03,fixed_p2l1_elastic_np8,3,constitutive_ad|colored_sfd|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,8,8,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,2,tetra_11point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p2l1_elastic_np32_b01,fixed_p2l1_elastic_np32,1,colored_sfd|element_ad|constitutive_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,2,tetra_11point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p2l1_elastic_np32_b02,fixed_p2l1_elastic_np32,2,element_ad|constitutive_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,2,tetra_11point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p2l1_elastic_np32_b03,fixed_p2l1_elastic_np32,3,constitutive_ad|colored_sfd|element_ad,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,32,32,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,2,tetra_11point,paired_all_active,elastic,0.0002,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
EXP-ROUTE-001,fixed_state_screen,route_block_p2l1_mixed_np1_b01,fixed_p2l1_mixed_np1,1,constitutive_ad|element_ad|colored_sfd,seeded_balanced_cyclic_v1,mpi_collective_max,4,0,1,1,1,5,1,qcpu_exp,00:30:00,0.5,p3d_fixed_state_block,hetero_ssr_L1,2,tetra_11point,paired_all_active,mixed,0.02,paired_block,none,none,0,0.01,100,0.002,0.0001,not_applicable,all active routes in one allocation; independent Slurm block; balanced positions; correctness before timing
